species:ncbi:489	N. polysaccharea|neisseria polysacchareae|N. polysacchareae|neisseria polysaccharea|N.polysaccharea|n.polysaccharea|neisseria polysaccharea Riou and Guibourdenche 1987|Neisseria polysaccharea Riou and Guibourdenche 1987|n. polysacchareae|Neisseria polysacchareae|N.polysacchareae|Neisseria polysaccharea|n. polysaccharea|n.polysacchareae
species:ncbi:488	Neisseria mucosa Veron et al. 1959 (sic)|neisseria mucosa|n.mucosa|Neisseria mucosa (von Lingelsheim 1906) Veron et al. 1959|D.mucosus|D. mucosus|N. mucosa|N.mucosa|d.mucosus|Neisseria mucosa|diplococcus mucosus|n. mucosa|neisseria mucosa Veron et al. 1959 (sic)|neisseria mucosa (von Lingelsheim 1906) Veron et al. 1959|Diplococcus mucosus|d. mucosus
species:ncbi:487	Micrococcus meningitidis cerebrospinalis|n.meningitidis|m.meningitidis cerebrospinalis|N. meningitidis|M. meningitidis|M. meningitidis cerebrospinalis|n.weichselbaumii|N.meningitidis|m. meningitidis|micrococcus intracellularis|D.intracellularis meningitidis|Neisseria meningitidis|diplokokkus intracellularis meningitidis|n. weichselbaumii|Micrococcus meningitidis|M.intracellularis|m.intracellularis|M.meningitidis cerebrospinalis|neisseria weichselbaumii|M.meningitidis|neisseria meningitidis|neisseria meningitidis (Albrecht and Ghon 1901) Murray 1929|d. intracellularis meningitidis|Neisseria meningitidis (Albrecht and Ghon 1901) Murray 1929|Neisseria weichselbaumii|N. weichselbaumii|m. meningitidis cerebrospinalis|micrococcus meningitidis|m. intracellularis|micrococcus meningitidis cerebrospinalis|N.weichselbaumii|Micrococcus intracellularis|Neisseria meningitidis.|m.meningitidis|Diplokokkus intracellularis meningitidis|n. meningitidis|neisseria meningitidis.|D. intracellularis meningitidis|d.intracellularis meningitidis|M. intracellularis
species:ncbi:486	Neisseria lactamica Hollis et al. 1969|Neisseria lactamicus|n. lactamicus|neisseria lactamica|N. lactamica|N.lactamica|n.lactamicus|N. lactamicus|n. lactamica|neisseria lactamica Hollis et al. 1969|n.lactamica|Neisseria lactamica|N.lactamicus|neisseria lactamicus
species:ncbi:485	M. gonococcus|g. neisseri|g.neisseri|neisseria gonorrheae|M. gonorrhoeae|Nesseria gonorrhoeae|M.der gonorrhoe|G.neisseri|nesseria gonorrhoeae|neisseria gonorrhoeae|Gonococcus neisseri|Neisseria gonorrhoeae|n. gonorrhoeae|D. gonorrhoeae|neisseria gonorrhoeae.|Neisseria gonorrhoeae.|micrococcus der gonorrhoe|Neisseria gonorrhoeae (Zopf 1885) Trevisan 1885|M.gonorrhoeae|m.gonococcus|m. gonorrhoeae|Neisseria gonorrheae|n.gonorrhoeae|Micrococcus gonococcus|neisseria gonorrhoeae (Zopf 1885) Trevisan 1885|m. der gonorrhoe|d. gonorrhoeae|gonococcus neisseri|D.gonorrhoeae|micrococcus gonorrhoeae|M.gonococcus|micrococcus gonococcus|Micrococcus gonorrhoeae|m.gonorrhoeae|m. gonococcus|N.gonorrhoeae|N. gonorrhoeae|G. neisseri|d.gonorrhoeae|m.der gonorrhoe|Micrococcus der gonorrhoe|Merismopedia gonorrhoeae|M. der gonorrhoe|Diplococcus gonorrhoeae|merismopedia gonorrhoeae|diplococcus gonorrhoeae
species:ncbi:484	Neisseria flavescens Branham 1930|N.flavescens|n.flavescens|neisseria flavescens Branham 1930|neisseria flavescens|n. flavescens|N. flavescens|Neisseria flavescens
species:ncbi:410	Methylobacterium organophilum (strain xx)s|Methylobacterium organophilum (ATCC 27886)|m. organophilum|M.organophilum Patt et al. 1976|M. organophilum|Methylobacterium organophilum xxs|M. organophilum Patt et al. 1976|M.organophilum|methylobacterium organophilum xx|methylobacterium organophilum xxs|methylobacterium organophilum (strain xx)|m. organophilum Patt et al. 1976|Methylobacterium organophilum xx|Methylobacterium organophilum (ATCC 27886)s|Methylobacterium organophilum|methylobacterium organophilum (strain xx)s|methylobacterium organophilum (ATCC 27886)s|m.organophilum Patt et al. 1976|methylobacterium organophilum|methylobacterium organophilum Patt et al. 1976|Methylobacterium organophilum (strain xx)|methylobacterium organophilum (ATCC 27886)|m.organophilum|Methylobacterium organophilum Patt et al. 1976
species:ncbi:414	M. capsulatus|M.capsulatus|m. capsulatus|methylococcus capsulatus|methylococcus capsulatus Foster and Davis 1966|m.capsulatus Foster and Davis 1966|m. capsulatus Foster and Davis 1966|m.capsulatus|M.capsulatus Foster and Davis 1966|M. capsulatus Foster and Davis 1966|Methylococcus capsulatus|Methylococcus capsulatus Foster and Davis 1966
species:ncbi:426	m. trichosporium|methylosinus trichosporium|M.trichosporium|M. trichosporium|m.trichosporium|methylosinus trichosporium Bowman et al. 1993|Methylosinus trichosporium Bowman et al. 1993|Methylosinus trichosporium
species:ncbi:421	methamonas methanica|B.methanicus|methylomonas methanica|m. methanica|pseudomonas methanica|b.methanicus|m.methanica|b. methanicus|methylomonas methanica (ex Sohngen 1906) Whittenbury and Krieg 1984|P.methanica|Pseudomonas methanica|not "Pseudomonas methanica" sensu Harrington and Kallio 1960|M. methanica|B. methanicus|M.methanica|Methylomonas methanica (ex Sohngen 1906) Whittenbury and Krieg 1984|Methamonas methanica|Methylomonas methanica|P. methanica|p. methanica|bacillus methanicus|Not "Pseudomonas methanica" sensu Harrington and Kallio 1960|p.methanica|Bacillus methanicus
species:ncbi:424	m.rubra|Methylomonas rubra|methylomonas rubra|m. rubra|M.rubra|M. rubra
species:ncbi:437	Acetobacter methanolicus|a. methanolicus|a.methanolicus|acidimonas methanolica|a. methanolica|A. methanolica|acidomonas methanolica|A. methanolicus|acetobacter methanolicus|acidomonas methanolica (Uhlig et al. 1986) Urakami et al. 1989 emend. Yamashita et al. 2004|Acidomonas methanolica|A.methanolicus|Acidimonas methanolica|Acidomonas methanolica (Uhlig et al. 1986) Urakami et al. 1989 emend. Yamashita et al. 2004|A.methanolica|a.methanolica|Acetobacter methanolicus Uhlig et al. 1986|acetobacter methanolicus Uhlig et al. 1986
species:ncbi:438	M. pasteurianum|A.pasteurianus ascendens|A. pasteurianus subsp. orleanensis|Acetobacter turbidans ATCC9325|Acetobacter mobile|Acetobacter pasteurianus paradoxus|B.kuttingianum|P. pomi|acetobacter rancens|Bacteriopsis pasteuriana|a. kutzigianus|a.turbidans|A. turbidans|acetobacter turbidans ATCC9325|b. kutzingianum|A.alcoholophilus|A.acidum-mucosum|acetobacter pasteurianus ascendens|a.pasteurianus ascendens|A.rancens|acetobacter mobile|Acetobacter pasteurianus ascendens|A. pasteurianus paradoxus|a.agglutinans|u. pasteuriana|bacterium vini-aceti|Acetobacter pasteurianus subsp. orleanensis|Pseudomonas pomi|acetobacter agglutinans|b.kuttingianum|a.alcoholophilus|A.agglutinans|Acetobacter turbidans|Acetobacter agglutinans|a. pasteurianus subsp. orleanensis|a. pasteurianus paradoxus|Ulvina pasteuriana|a.pasteurianus|A.kutzigianus|a.rancens|p.pomi|acetobacter pasteurianus orleanensis|b. vini-aceti|A. rancens|Acetobacter turbidans ATCC 9325|B.kutzingianum|bacterium kutzingianum|U.pasteuriana|bacillus pasteurianus|acetobacter pasteurianus paradoxus|B.vini-aceti|a. alcoholophilus|Acetobacter vini-aceti|a. turbidans|a. mobile|Bacillus kuttingianum|acetobacter lovaniense|a.acidum-mucosum|Bacterium rancens|B. pastorianum|A. mobile|U. pasteuriana|a. pasteurianus|a.mobile|acetobacter turbidans ATCC 9325|A.mobile|Acetobacter acidum-mucosum|acetobacter pasteurianus subsp. orleanensis|acetobacter vini-aceti|B.pastorianum|acetobacter alcoholophilus|b.pastorianum|b. rancens|A.pasteurianus paradoxus|Bacterium kutzingianum|b. pasteuriana|a. agglutinans|acetobacter kutzigianus|b.pasteuriana|a.pasteurianus subsp. orleanensis|B.pasteuriana|bacillus kuttingianum|b.rancens|b.vini-aceti|a.lovaniense|Mycoderma pasteurianum|p. pomi|A.turbidans|acetobacter acidum-mucosum|A. alcoholophilus|Acetobacter alcoholophilus|P.pomi|A. lovaniense|Acetobacter pasteurianus (Hansen 1879) Beijerinck and Folpmers 1916|pseudomonas pomi|B. kutzingianum|a.pasteurianus paradoxus|A. kutzigianus|B. kuttingianum|ulvina pasteuriana|Acetobacter pasteurianus|b.kutzingianum|M.pasteurianum|a. rancens|a.pasteurianus orleanensis|m. pasteurianum|Acetobacter lovaniense|A. acidum-mucosum|acetobacter turbidans ATCC 9325s|a. lovaniense|bacterium pastorianum|A.lovaniense|Bacillus pasteurianus|A. pasteurianus ascendens|b. kuttingianum|a.kutzigianus|A.pasteurianus subsp. orleanensis|A. pasteurianus orleanensis|B. rancens|bacteriopsis pasteuriana|b. pastorianum|A. pasteurianus|Acetobacter turbidans ATCC 9325s|A.pasteurianus|acetobacter pasteurianus (Hansen 1879) Beijerinck and Folpmers 1916|a. pasteurianus orleanensis|a. pasteurianus ascendens|bacterium rancens|a. acidum-mucosum|Acetobacter rancens|u.pasteuriana|m.pasteurianum|A. vini-aceti|mycoderma pasteurianum|acetobacter turbidans|Bacterium vini-aceti|B.rancens|Acetobacter pasteurianus orleanensis|Bacterium pastorianum|a.vini-aceti|A. agglutinans|A.pasteurianus orleanensis|A.vini-aceti|acetobacter pasteurianus|B. vini-aceti|B. pasteuriana|Acetobacter kutzigianus|a. vini-aceti
species:ncbi:435	a.aceti var. muciparum|A. lafarianum|b.aceticus|Mycoderma aceti souches non visqueuses (membraneuses)|a.aceti aceti|Acetimonas aceti|M.aceti souches non visqueuses (membraneuses)|mycoderma aceti souches non visqueuses (membraneuses)|a. aceti aceti|bacterium hansenianum|B. acetigenoidum|Acetobacter aceti subsp. aceti (Pasteur 1864) Beijerinck 1898|b. hansenianum|a.lafarianum|B.acetigenoidum|a.aceti orleanensis|Acetobacter aceti var. muciparum|A.(subgen. Acetobacter) aceti|m. aceti|B.hansenianum|B. aceticus|Bacterium aceti|acetobacter aceti orleanensis|acetobacter aceti subsp. aceti|A. aceti|Acetobacter aceti aceti|M. aceti|a. lafarianum|a. aceti|b. aceticus|A. aceti aceti|a. aceti subsp. aceti|b.acetigenoidum|a. aceti orleanensis|b. aceti|m. aceti souches non visqueuses (membraneuses)|acetobacter aceti subsp. aceti (Pasteur 1864) Beijerinck 1898|A. ketogenum|acetobacter ketogenum|A.ketogenum|Acetobacter lafarianum|A.aceti var. muciparum|Acetobacter aceti subsp. aceti|Bacterium hansenianum|acetimonas aceti|B.aceticus|a.ketogenum|A.lafarianum|A. aceti orleanensis|bacillus aceticus|m.aceti|acetobacter aceti (Pasteur 1864) Beijerinck 1898 (Approved Lists 1980)|acetobacter lafarianum|A.aceti subsp. aceti|A. aceti subsp. aceti|Micrococcus aceti|a. (subgen. Acetobacter) aceti|Acetobacter aceti|acetobacter (subgen. Acetobacter) aceti|B.aceti|a.(subgen. Acetobacter) aceti|acetobacter aceti subsp. aceti (Pasteur 1864) De Ley and Frateur 1974|B. aceti|Bacteriopsis aceti|Bacillus aceticus|acetobacter aceti var. muciparum|Acetobacter (subgen. Acetobacter Beijerinck 1898) aceti (Pasteur 1864) Beijerinck 1898|a. aceti var. muciparum|M. aceti souches non visqueuses (membraneuses)|acetobacter (subgen. Acetobacter Beijerinck 1898) aceti (Pasteur 1864) Beijerinck 1898|bacterium acetigenoidum|M.aceti|acetobacter aceti|Acetobacter aceti (Pasteur 1864) Beijerinck 1898 (Approved Lists 1980)|A. (subgen. Acetobacter) aceti|Acetobacter aceti subsp. aceti (Pasteur 1864) De Ley and Frateur 1974|A.aceti|B. hansenianum|bacteriopsis aceti|micrococcus aceti|b.hansenianum|a.aceti|A.aceti aceti|a. ketogenum|A. aceti var. muciparum|b. acetigenoidum|m.aceti souches non visqueuses (membraneuses)|Acetobacter ketogenum|bacterium aceti|Bacterium acetigenoidum|acetobacter aceti aceti|A.aceti orleanensis|a.aceti subsp. aceti|b.aceti|Acetobacter aceti orleanensis|Acetobacter (subgen. Acetobacter) aceti
species:ncbi:436	gluconacetobacter hansenii corrig. (Gossele et al. 1983) Yamada et al. 1998 emend. Lisdiyanti et al. 2006|Acetobacter hansenii Gossele et al. 1983|acetobacter hansenii|Gluconacetobacter hansenii|A. hansenii|A.hansenii|acetobacter hansenii Gossele et al. 1983|G. hansenii|G.hansenii|a. hansenii|gluconacetobacter hansenii|a.hansenii|g.hansenii|g. hansenii|Gluconacetobacter hansenii corrig. (Gossele et al. 1983) Yamada et al. 1998 emend. Lisdiyanti et al. 2006|Acetobacter hansenii
species:ncbi:446	Legionella pneumophila|legionella pneumophila|L.pneumophila|l. pneumophila|legionella pneumophila Brenner et al. 1979|L. pneumophila|l.pneumophila|Legionella pneumophila Brenner et al. 1979
species:ncbi:447	l.bozemanii|f.bozemanae|f.bozemanae Garrity et al. 1980|F.bozemanae Garrity et al. 1980|Fluoribacter bozemaniae|F. bozemanae|l. bozemaniae|fluoribacter bozemanae|legionella bozemaniae corrig. Brenner et al. 1980|l. bozemanii|fluoribacter bozemaniae|f. bozemanae|F. bozemaniae|Legionella bozemaniae|Fluoribacter bozemanae|L.bozemaniae corrig. Brenner et al. 1980|fluoribacter bozemanae Garrity et al. 1980|legionella bozemaniae|L.bozemanii|f. bozemaniae|f. bozemanae Garrity et al. 1980|legionella bozemanii|L. bozemaniae|F.bozemaniae|L. bozemaniae corrig. Brenner et al. 1980|L.bozemaniae|Fluoribacter bozemanae Garrity et al. 1980|Legionella bozemaniae corrig. Brenner et al. 1980|F. bozemanae Garrity et al. 1980|l. bozemaniae corrig. Brenner et al. 1980|F.bozemanae|f.bozemaniae|L. bozemanii|Legionella bozemanii|l.bozemaniae|l.bozemaniae corrig. Brenner et al. 1980
species:ncbi:442	Acetomonas oxydans|Acetobacter suboxydans var. biourgianums|acetobacter viscosums|salmonella gluconicas|B. oxydans|gluconobacter oxydans subsp. melanogenus (Beijerinck 1911) De Ley and Frateur 1974|Acetobacter viscosum|gluconobacter oxydans subsp. oxydans (Henneberg 1897) De Ley 1961|acetomonas oxydans|acetobacter dioxyacetonicus|bacillus industrius|Bacillus industrius|gluconoacetobacter rugosus|Acetobacter suboxydans var. hoyerianums|gluconobacter oxydans subsp. oxydans|A.oxydans|bacterium gluconicums|acetobacter oxydans|Bacillus oxydans|Bacterium industriums|Bacterium oxydans|gluconobacter industrius|gluconobacter oxydans subsp. industrius (Henneberg 1898) De Ley and Frateur 1974|Gluconobacter oxydans subsp. melanogenus|Gluconobacter oxydans subsp. melanogenes (Beijerinck 1911) De Ley and Frateur 1974|gluconobacter gluconicum|gluconobacter oxydans subsp. melanogenes|bacillus oxydans|bacterium aceti viscosums|gluconobacter rubiginosus|gluconobacter oxydans (Henneberg 1897) De Ley 1961 (Approved Lists 1980) emend. Mason and Claus 1989|Gluconobacter suboxydans|gluconoacetobacter scleroideus|Bacterium industrium var. hoshigakis|not "Gluconobacter albidus" (ex Kondo and Ameyama 1958) Yukphan et al. 2004|Gluconoacetobacter roseus|Gluconobacter oxydans subsp. oxydans|acetobacter gluconicums|gluconobacter oxydans|Gluconobacter nonoxygluconicus|gluconobacter oxydans subsp. melanogenes (Beijerinck 1911) De Ley and Frateur 1974|Gluconoacetobacter rugosus|bacterium industrium var. hoshigaki|G.oxydans|not "Gluconobacter viscosus" Asai 1935|Gluconobacter gluconicums|a.oxydans|gluconobacter gluconicums|acetobacter hoshigaki|Acetobacter roseums|Gluconobacter oxydans|Acetobacter melanogenus|Acetobacter hoshigakis|Gluconoacetobacter cerinus|Acetobacter suboxydans var. hoyerianum|gluconobacter melanogenus|acetobacter gluconicum|g. oxydans|gluconoacetobacter opacus|Acetobacter capsulatums|bacterium aceti viscosum|Gluconobacter capsulatus|Gluconobacter oxydans subsp. melanogenes|Gluconobacter rubiginosus|salmonella gluconica|acetobacter suboxydans var. biourgianum|acetobacter roseum|acetogluconobacter dioxyacetonicus|acetobacter melanogenum var. maltovorans|Gluconobacter oxydans subsp. melanogenus (Beijerinck 1911) De Ley and Frateur 1974|Gluconobacter oxydans subsp. industrius (Henneberg 1898) De Ley and Frateur 1974|acetobacter suboxydans var. hoyerianums|Bacterium industrium|Gluconobacter oxydans subsp. oxydans (Henneberg 1897) De Ley 1961|b.oxydans|Gluconobacter gluconicum|Bacterium gluconicums|acetomonas melanogenas|gluconoacetobacter roseus|bacterium hoshigaki var. rosea|Acetobacter dioxyacetonicus|Gluconobacter oxydans (Henneberg 1897) De Ley 1961 (Approved Lists 1980) emend. Mason and Claus 1989|a. oxydans|gluconoacetobacter cerinus|Acetobacter gluconicums|Gluconoacetobacter opacus|Gluconobacter melanogenus|Gluconobacter dioxyacetonicus|Acetobacter roseum|acetobacter suboxydans var. muciparum|Acetogluconobacter dioxyacetonicus|bacterium hoshigaki var. roseas|Acetobacter suboxydans var. muciparum|acetobacter capsulatums|b. oxydans|Acetobacter melanogenum var. malto-saccharovorans|Bacterium industrium var. hoshigaki|Bacterium hoshigaki var. rosea|gluconobacter nonoxygluconicus|Acetobacter suboxydans var. muciparums|Acetobacter suboxydans|Bacterium gluconicum|Acetobacter suboxydans var. biourgianum|Not "Gluconobacter albidus" (ex Kondo and Ameyama 1958) Yukphan et al. 2004|acetobacter melanogenus|Acetomonas melanogenas|Acetobacter viscosums|gluconobacter scleroideus|acetobacter viscosum|Acetobacter melanogenum var. maltovorans|bacterium industriums|gluconobacter oxydans subsp. melanogenus|gluconoacetobacter nonoxygluconicus|Bacterium hoshigaki var. roseas|Bacterium aceti viscosums|acetobacter industrius|bacterium industrium|gluconobacter oxydans subsp. suboxydans|acetobacter suboxydans var. biourgianums|Gluconoacetobacter scleroideus|Gluconobacter scleroideus|Gluconoacetobacter nonoxygluconicus|B.oxydans|acetobacter suboxydans|bacterium gluconicum|g.oxydans|Bacterium aceti viscosum|gluconobacter capsulatus|gluconobacter oxydans subsp. suboxydans (Kluyver and de Leeuw 1924) De Ley and Frateur 1974|A. oxydans|Acetomonas melanogena|acetobacter hoshigakis|G. oxydans|gluconobacter oxydans (Henneberg 1897) De Ley 1961 (Approved Lists 1980) emend. Gossele et al. 1983|gluconobacter dioxyacetonicus|gluconobacter suboxydans|Salmonella gluconicas|Acetobacter rubiginosus|Acetobacter oxydans|Acetobacter industrius|Salmonella gluconica|bacterium industrium var. hoshigakis|acetobacter suboxydans var. muciparums|acetobacter roseums|acetobacter rubiginosus|Acetobacter hoshigaki|bacterium oxydans|Gluconobacter oxydans subsp. suboxydans (Kluyver and de Leeuw 1924) De Ley and Frateur 1974|Acetobacter capsulatum|Not "Gluconobacter viscosus" Asai 1935|Gluconobacter industrius|Gluconobacter oxydans subsp. suboxydans|Acetobacter gluconicum|Gluconobacter oxydans (Henneberg 1897) De Ley 1961 (Approved Lists 1980) emend. Gossele et al. 1983|acetobacter capsulatum|acetobacter melanogenum var. malto-saccharovorans|acetomonas melanogena|acetobacter suboxydans var. hoyerianum
species:ncbi:167935	h. grahami|Graham's frog|R.grahami|r.grahami|H.grahami|Odorrana grahami|h.grahami|O. grahami|rana grahami|Diskless-fingered odorous frogs|diskless-fingered odorous frog|Yunnanfu frog|diskless-fingered odorous frogs|yunnanfu frogs|o. grahami|o.grahami|R. grahami|odorrana grahami|Graham's frogs|H. grahami|O.grahami|yunnanfu frog|graham's frog|huia grahami|graham's frogs|Yunnanfu frogs|Huia grahami|r. grahami|Diskless-fingered odorous frog|Rana grahami
species:ncbi:498	P.immobilis Juni and Heym 1986|Psychrobacter immobilis Juni and Heym 1986|p.immobilis Juni and Heym 1986|p. immobilis Juni and Heym 1986|psychrobacter immobilis|Psychrobacter immobilis|P. immobilis Juni and Heym 1986|P. immobilis|p.immobilis|psychrobacter immobilis Juni and Heym 1986|P.immobilis|p. immobilis
species:ncbi:495	Neisseria elongata Bovre and Holten 1970|n. elongata|neisseria elongata|n.elongata|N.elongata Bovre and Holten 1970|N. elongata Bovre and Holten 1970|Neisseria elongata|n. elongata Bovre and Holten 1970|neisseria elongata Bovre and Holten 1970|N. elongata|n.elongata Bovre and Holten 1970|N.elongata
species:ncbi:490	Neisseria sicca|D.siccus|Diplococcos pharyngis siccus|Neisseria sicca (von Lingelsheim 1908) Bergey et al. 1923|Diplococcus siccus|n.sicca|N.sicca|diplococcus siccus|d. pharyngis siccus|N. sicca|neisseria sicca (von Lingelsheim 1908) Bergey et al. 1923|n. sicca|neisseria sicca|D. pharyngis siccus|d.siccus|d.pharyngis siccus|D.pharyngis siccus|diplococcos pharyngis siccus|D. siccus|d. siccus
species:ncbi:570971	o. papillipes|O. papillipes|ornithodoros papillipes|o.papillipes|O.papillipes|Ornithodoros papillipes
species:ncbi:240005	achyranthes aspera|a. aspera L.|achyranthes aspera L.|Achyranthes aspera L.|Achyranthes aspera|A. aspera L.|a.aspera L.|A. aspera|A.aspera L.|a. aspera|A.aspera|a.aspera
species:ncbi:240028	sea oraches|Atriplex halimus L.|Atriplex halimus|A. halimus L.|Sea orache|A.halimus L.|a. halimus|A.halimus|atriplex halimus|a.halimus L.|atriplex halimus L.|a. halimus L.|mediterranean saltbush|Sea oraches|Mediterranean saltbushs|Mediterranean saltbush|sea orache|a.halimus|A. halimus|mediterranean saltbushs
species:ncbi:405	M.flagellatus|Methylobacillus flagellatus|methylobacillus flagellatum|M. flagellatus|Methylobacillus flagellatum|m. flagellatus|Methylobacillus flagellatus Govorukhina et al. 1998|m.flagellatus|methylobacillus flagellatus Govorukhina et al. 1998|methylobacillus flagellatus
species:ncbi:408	Methylobacterium dichloromethanicum|V. extorquens|V.extorquens|F.extorquens|vibrio extorquens|M. dichloromethanicum|m. dichloromethanicum|methylobacterium diclorometanicum|Protomonas extorquens (ex Bassalik 1913) Urakami and Komagata 1984|methylobacterium dichloromethanicum|m.dichloromethanicum|M. extorquens|f.extorquens|Protomonas extorquens|B. extorquens|Vibrio extorquens|p. extorquens|F. extorquens|v. extorquens|p.extorquens|Methylobacterium diclorometanicum|M.dichloromethanicum|m.extorquens|b.extorquens|flavobacterium extorquens|methylobacterium extorquens (Urakami and Komagata 1984) Bousfield and Green 1985 emend. Kato et al. 2008|Methylobacterium extorquens|pseudomonas extorquens|P. extorquens|P.extorquens|bacillus extorquens|Bacillus extorquens|Pseudomonas extorquens|Methylobacterium dichloromethanicum Doronina et al. 2000|v.extorquens|Flavobacterium extorquens|b. extorquens|methylobacterium dichloromethanicum Doronina et al. 2000|m. extorquens|protomonas extorquens (ex Bassalik 1913) Urakami and Komagata 1984|M.extorquens|methylobacterium extorquens|Methylobacterium extorquens (Urakami and Komagata 1984) Bousfield and Green 1985 emend. Kato et al. 2008|B.extorquens|protomonas extorquens|f. extorquens
species:ncbi:85613	Blanding's turtle|E.blandingii|blanding's turtle|emys blandingii|emydoidea blandingii|Emydoidea blandingii|E. blandingii|e.blandingii|blanding's turtles|Emys blandingii|e. blandingii|Blanding's turtles
species:ncbi:85620	P.asteris|1. (Aster yellows group)|Candidatus Phytoplasma asteri|C.Phytoplasma asteris|Candidatus Phytoplasma asteris|c. Phytoplasma asteris|p. asteris|candidatus Phytoplasma asteri|c.Phytoplasma asteris|p.asteris|Phytoplasma asteris|phytoplasma asteris|candidatus Phytoplasma asteris|1.(Aster yellows group)|16SrI (Aster yellows group)|C. Phytoplasma asteris|P. asteris
species:ncbi:722771	ixodes rubicudus|I.rubicundus|I. rubicundus|i.rubicundus|Ixodes rubicundus|ixodes rubicundus|Ixodes rubicudus|i. rubicundus
species:ncbi:770	Anaplasma rossicum|a.marginale|A.argentium|a. argentium|A.marginale|A.theileri|a.theileri|A.rossicum|anaplasma marginale|anaplasma argentium|anaplasma rossicum|A. theileri|a. rossicum|anaplasma theileri|Anaplasma marginale Theiler 1910|a. theileri|A. marginale|a.rossicum|a.argentium|Anaplasma theileri|Anaplasma argentium|a. marginale|anaplasma marginale Theiler 1910|A. rossicum|Anaplasma marginale|A. argentium
species:ncbi:774	bartonia bacilliformis|B. bacilliformis|b. bacilliformis (Strong et al. 1913) Strong et al. 1915|B. bacilliformis (Strong et al. 1913) Strong et al. 1915|Bartonella bacilliformis (Strong et al. 1913) Strong et al. 1915|Bartonia bacilliformis|bartonella bacilliformis|B.bacilliformis (Strong et al. 1913) Strong et al. 1915|B.bacilliformis|b.bacilliformis|b.bacilliformis (Strong et al. 1913) Strong et al. 1915|b. bacilliformis|Bartonella bacilliformis|bartonella bacilliformis (Strong et al. 1913) Strong et al. 1915
species:ncbi:777	Rickettsia burneti|rickettsia diaporica|c.burnetii|coxiella burnetii (Derrick 1939) Philip 1948|C.burnetii|rickettsia burneti|Coxiella burnetii8|coxiella burnetii8|Coxiella burnetii|R.burneti|Rickettsia diaporica|Coxiella burnetii (Derrick 1939) Philip 1948|r. diaporica|R. diaporica|c. burnetii (Derrick 1939) Philip 1948|r. burneti|c.burnetii (Derrick 1939) Philip 1948|c. burnetii|C. burnetii|R.diaporica|C. burnetii (Derrick 1939) Philip 1948|r.diaporica|C.burnetii (Derrick 1939) Philip 1948|r.burneti|coxiella burnetii|R. burneti
species:ncbi:779	heartwater rickettsias|e. ruminantium (Cowdry 1925) Dumler et al. 2001|c. ruminantium|C. ruminantium (Cowdry 1925) Moshkovski 1947|C.ruminantium|k.ruminantium|n.ruminantium|E. ruminantium (Cowdry 1925) Dumler et al. 2001|Cowdria ruminantium (Cowdry 1925) Moshkovski 1947|K.ruminantium|Cowdria ruminantium|n. ruminantium|c. ruminantium (Cowdry 1925) Moshkovski 1947|e. ruminantium|C. ruminantium|N. ruminantium|heartwater rickettsia|R.ruminantium|c.ruminantium (Cowdry 1925) Moshkovski 1947|E.ruminantium (Cowdry 1925) Dumler et al. 2001|r.ruminantium|nicollea ruminantium|Heartwater rickettsia|Nicollea ruminantium|C.ruminantium (Cowdry 1925) Moshkovski 1947|ehrlichia ruminantium|r. ruminantium|N.ruminantium|e.ruminantium|E.ruminantium|rickettsia ruminantium|E. ruminantium|Heartwater rickettsias|R. ruminantium|cowdria ruminantium|cowdria ruminantium (Cowdry 1925) Moshkovski 1947|c.ruminantium|k. ruminantium|e.ruminantium (Cowdry 1925) Dumler et al. 2001|K. ruminantium|Ehrlichia ruminantium|Rickettsia ruminantium|Ehrlichia ruminantium (Cowdry 1925) Dumler et al. 2001|kurlovia ruminantium|ehrlichia ruminantium (Cowdry 1925) Dumler et al. 2001|Kurlovia ruminantium
species:ncbi:783	r. rickettsii (Wolbach 1919) Brumpt 1922|dermacentroxenus rickettsii|rickettsia rickettsii|R.rickettsii (Wolbach 1919) Brumpt 1922|D. rickettsii|D.rickettsii|R. rickettsii (Wolbach 1919) Brumpt 1922|R.rickettsii|rickettsia rickettsii (Wolbach 1919) Brumpt 1922|d.rickettsii|d. rickettsii|Rickettsia rickettsii (Wolbach 1919) Brumpt 1922|r. rickettsii|r.rickettsii (Wolbach 1919) Brumpt 1922|r.rickettsii|R. rickettsii|Dermacentroxenus rickettsii|Rickettsia rickettsii
species:ncbi:784	r. orientalis|o.tsutsugamushi|rickettsia orientalis|R.akamushi|rickettsia akamushi|r. akamushi|R. tsutsugamushi|rickettsia tsutsugamushi|theileria tsutsugamushi|o. tsutsugamushi|orientia tsutsugamushi|r.tsutsugamushi|orientia tsutsugamushi (Hayashi 1920) Tamura et al. 1995|r.akamushi|r.orientalis|T.tsutsugamushi|Rickettsia orientalis|t.tsutsugamushi|Rickettsia akamushi|rickettsia tsutsugamushi (Hayashi 1920) Ogata 1931 (Approved Lists 1980)|R. akamushi|t. tsutsugamushi|O.tsutsugamushi|R. orientalis|Orientia tsutsugamushi (Hayashi 1920) Tamura et al. 1995|R.orientalis|r. tsutsugamushi|Theileria tsutsugamushi|R.tsutsugamushi|Rickettsia tsutsugamushi|Orientia tsutsugamushi|O. tsutsugamushi|T. tsutsugamushi|Rickettsia tsutsugamushi (Hayashi 1920) Ogata 1931 (Approved Lists 1980)
